Date,Open,High,Low,Close,Volume,Adj Close,Date,ret
2010-12-15,124.44,124.93,123.89,124.1,160823100,116.58,2010-12-15,0.9954743404
2010-12-16,124.18,124.91,123.75,124.82,185035200,117.26,2010-12-16,1.0058329044
2010-12-17,124.08,124.46,123.82,124.3,141075300,117.38,2010-12-17,1.0010233669
2010-12-20,124.64,124.9,123.98,124.6,119085500,117.66,2010-12-20,1.0023854149
2010-12-21,124.99,125.47,124.87,125.39,94965500,118.41,2010-12-21,1.0063742988
2010-12-22,125.48,125.82,125.41,125.78,78878100,118.78,2010-12-22,1.0031247361
2010-12-23,125.64,125.78,125.29,125.6,70053700,118.61,2010-12-23,0.9985687826
2010-12-27,125.13,125.77,125.04,125.65,58126000,118.66,2010-12-27,1.0004215496
2010-12-28,125.9,125.95,125.5,125.83,55309100,118.83,2010-12-28,1.0014326648
2010-12-29,125.98,126.2,125.9,125.92,58033100,118.91,2010-12-29,1.0006732307
2010-12-30,125.8,126.13,125.53,125.72,76616900,118.72,2010-12-30,0.9984021529
2010-12-31,125.53,125.87,125.33,125.75,91218900,118.75,2010-12-31,1.0002526954
2011-01-03,126.71,127.6,125.7,127.05,138725200,119.98,2011-01-03,1.0103578947
2011-01-04,127.33,127.37,126.19,126.98,137409700,119.91,2011-01-04,0.9994165694
2011-01-05,126.58,127.72,126.46,127.64,133975300,120.54,2011-01-05,1.0052539405
2011-01-06,127.69,127.83,127.01,127.39,122519000,120.3,2011-01-06,0.9980089597
2011-01-07,127.56,127.77,126.15,127.14,156034600,120.06,2011-01-07,0.9980049875
2011-01-10,126.58,127.16,126.2,126.98,122401700,119.91,2011-01-10,0.9987506247
2011-01-11,127.44,127.74,126.95,127.43,110287000,120.34,2011-01-11,1.0035860229
2011-01-12,128.21,128.72,127.46,128.58,107929200,121.42,2011-01-12,1.008974572
2011-01-13,128.63,128.69,128.05,128.37,129048400,121.22,2011-01-13,0.9983528249
2011-01-14,128.19,129.33,128.1,129.3,117677900,122.1,2011-01-14,1.0072595281
2011-01-18,129.18,129.64,129.03,129.52,114401300,122.31,2011-01-18,1.0017199017
2011-01-19,129.41,129.54,127.91,128.25,151958400,121.11,2011-01-19,0.9901888644
2011-01-20,127.96,128.4,127.13,128.08,175745700,120.95,2011-01-20,0.998678887
2011-01-21,128.88,129.17,128.23,128.37,151462900,121.22,2011-01-21,1.0022323274
2011-01-24,128.29,129.25,128.26,129.1,113715500,121.91,2011-01-24,1.00569213
2011-01-25,128.76,129.28,128.11,129.17,167552200,121.98,2011-01-25,1.0005741941
2011-01-26,129.49,130.05,129.23,129.67,141281500,122.45,2011-01-26,1.0038530907
2011-01-27,129.7,130.21,129.47,129.99,123302700,122.75,2011-01-27,1.0024499796
2011-01-28,130.14,130.35,127.51,127.72,295637300,120.61,2011-01-28,0.9825661914
2011-01-31,128.07,128.78,127.75,128.68,149249200,121.52,2011-01-31,1.0075449797
2011-02-01,129.46,130.97,129.38,130.74,166962200,123.46,2011-02-01,1.0159644503
2011-02-02,130.4,130.84,130.33,130.49,118323600,123.23,2011-02-02,0.9981370484
2011-02-03,130.26,130.98,129.57,130.78,145886700,123.5,2011-02-03,1.0021910249
2011-02-04,130.83,131.2,130.23,131.15,134634800,123.85,2011-02-04,1.0028340081
2011-02-07,131.44,132.4,131.43,131.97,112439100,124.62,2011-02-07,1.0062171982
2011-02-08,132.09,132.64,131.73,132.57,99072800,125.19,2011-02-08,1.0045739047
2011-02-09,132.21,132.63,131.61,132.27,146436700,124.91,2011-02-09,0.9977633996
2011-02-10,131.6,132.47,131.3,132.32,162708500,124.95,2011-02-10,1.0003202306
2011-02-11,131.8,133.28,131.77,133.11,137710300,125.7,2011-02-11,1.006002401
2011-02-14,133.03,133.54,132.88,133.43,101690700,126,2011-02-14,1.0023866348
2011-02-15,133.02,133.22,132.32,133.01,119575400,125.61,2011-02-15,0.9969047619
2011-02-16,133.46,134.01,133.19,133.85,130183500,126.4,2011-02-16,1.0062893082
2011-02-17,133.46,134.43,133.34,134.25,109810500,126.78,2011-02-17,1.0030063291
2011-02-18,134.37,134.69,134.06,134.53,130002400,127.04,2011-02-18,1.0020507967
2011-02-22,133.12,134.56,131.47,131.83,233116400,124.49,2011-02-22,0.9799275819
2011-02-23,131.75,132.07,130.21,131.02,227584000,123.73,2011-02-23,0.993895092
2011-02-24,130.88,131.44,129.7,130.93,260431400,123.64,2011-02-24,0.9992726097
2011-02-25,131.48,132.41,131.4,132.33,141686900,124.96,2011-02-25,1.0106761566
2011-02-28,132.82,133.32,132.38,133.15,141585500,125.74,2011-02-28,1.0062419974
2011-03-01,133.57,133.69,130.89,130.93,258565500,123.64,2011-03-01,0.9832988707
2011-03-02,130.75,131.82,130.35,131.21,200277400,123.91,2011-03-02,1.0021837593
2011-03-03,132.4,133.62,132.39,133.47,176480100,126.04,2011-03-03,1.0171898959
2011-03-04,133.37,133.63,131.6,132.47,277202300,125.1,2011-03-04,0.9925420501
2011-03-07,132.86,133.16,130.74,131.43,216790400,124.11,2011-03-07,0.9920863309
2011-03-08,131.64,133,131.07,132.58,174615000,125.2,2011-03-08,1.0087825316
2011-03-09,132.32,132.8,131.6,132.39,153806000,125.02,2011-03-09,0.9985623003
2011-03-10,131,131.18,129.81,129.94,301291800,122.71,2011-03-10,0.9815229563
2011-03-11,129.52,131.31,129.49,130.84,225621800,123.56,2011-03-11,1.0069269008
2011-03-14,129.99,130.48,129.06,130.05,234974100,122.81,2011-03-14,0.9939300745
2011-03-15,126.59,129.33,126.5,128.56,359585400,121.4,2011-03-15,0.9885188503
2011-03-16,128.15,128.57,125.28,126.18,468670300,119.16,2011-03-16,0.9815485997
2011-03-17,128,128.39,127.1,127.85,254303700,120.73,2011-03-17,1.0131755623
2011-03-18,128.84,128.88,127.51,127.76,230435400,121.17,2011-03-18,1.003644496
2011-03-21,129.35,130.01,129.2,129.74,153992600,123.05,2011-03-21,1.0155153916
2011-03-22,129.72,129.89,129.17,129.29,129538600,122.62,2011-03-22,0.9965054856
2011-03-23,128.93,130,128.32,129.66,148603100,122.97,2011-03-23,1.0028543468
2011-03-24,130.4,131.09,129.67,130.9,159129800,124.15,2011-03-24,1.0095958364
2011-03-25,131.24,131.87,130.89,131.3,155642800,124.53,2011-03-25,1.0030608135
2011-03-28,131.58,131.92,130.94,130.98,109762400,124.23,2011-03-28,0.9975909419
2011-03-29,130.87,131.9,130.44,131.86,129798800,125.06,2011-03-29,1.0066811559
2011-03-30,132.55,133.16,132.36,132.77,135835000,125.92,2011-03-30,1.0068766992
2011-03-31,132.6,132.96,132.45,132.59,132537100,125.75,2011-03-31,0.9986499365
2011-04-01,133.41,133.77,132.83,133.15,153850100,126.28,2011-04-01,1.0042147117
2011-04-04,133.43,133.67,132.88,133.26,100768900,126.39,2011-04-04,1.0008710801
2011-04-05,133,133.83,132.94,133.24,120966600,126.37,2011-04-05,0.9998417596
2011-04-06,133.88,134,133.12,133.66,120411600,126.77,2011-04-06,1.0031653082
2011-04-07,133.42,133.98,132.66,133.32,170731500,126.45,2011-04-07,0.9974757435
2011-04-08,133.91,133.99,132.31,132.86,147945400,126.01,2011-04-08,0.9965203638
2011-04-11,133,133.45,132.14,132.46,121385400,125.63,2011-04-11,0.9969843663
2011-04-12,131.72,131.98,130.99,131.47,161187400,124.69,2011-04-12,0.9925177107
2011-04-13,132.08,132.18,130.96,131.46,162059000,124.68,2011-04-13,0.9999198011
2011-04-14,130.7,131.76,130.27,131.56,161220400,124.78,2011-04-14,1.0008020533
2011-04-15,131.8,132.37,131.41,132.04,170006700,125.23,2011-04-15,1.0036063472
2011-04-18,130.59,132.03,129.51,130.56,210759300,123.83,2011-04-18,0.9888205702
2011-04-19,130.76,131.35,130.44,131.31,124258800,124.54,2011-04-19,1.0057336671
2011-04-20,132.88,133.39,132.79,133.1,156133800,126.24,2011-04-20,1.0136502329
2011-04-21,133.79,133.84,133.1,133.78,135935400,126.88,2011-04-21,1.0050697085
2011-04-25,133.68,133.86,133.2,133.64,65757100,126.75,2011-04-25,0.9989754098
2011-04-26,134.05,135.06,133.91,134.79,146600000,127.84,2011-04-26,1.0085996055
2011-04-27,135.05,135.87,134.5,135.67,143031000,128.67,2011-04-27,1.0064924906
2011-04-28,135.43,136.29,135.41,136.11,124791100,129.09,2011-04-28,1.0032641641
2011-04-29,136.16,136.57,135.98,136.43,115094100,129.4,2011-04-29,1.0024014254
2011-05-02,137.07,137.18,135.95,136.22,126278700,129.2,2011-05-02,0.9984544049
2011-05-03,135.96,136.19,135.04,135.73,138375000,128.73,2011-05-03,0.9963622291
2011-05-04,135.67,135.73,134.23,134.83,182678500,127.88,2011-05-04,0.9933970325
2011-05-05,134.08,134.95,133.02,133.61,226900000,126.72,2011-05-05,0.9909289959
2011-05-06,134.94,135.63,133.68,134.2,222787200,127.28,2011-05-06,1.0044191919
2011-05-09,134.19,135.11,133.98,134.72,114104500,127.77,2011-05-09,1.00384978
2011-05-10,135.17,136.11,135,135.87,114806900,128.86,2011-05-10,1.0085309541
2011-05-11,135.67,135.69,133.82,134.44,193564200,127.51,2011-05-11,0.9895235139
2011-05-12,134.08,135.36,133.39,135.08,171550700,128.12,2011-05-12,1.0047839385
2011-05-13,135.15,135.34,133.56,134.04,157444900,127.13,2011-05-13,0.9922728692
2011-05-16,133.56,134.61,132.97,133.19,141675400,126.32,2011-05-16,0.9936285692
2011-05-17,132.69,133.35,132.12,133.17,192686200,126.3,2011-05-17,0.9998416719
2011-05-18,133.24,134.5,132.95,134.36,135217900,127.43,2011-05-18,1.0089469517
2011-05-19,134.8,135.03,133.94,134.68,119489500,127.74,2011-05-19,1.0024327082
2011-05-20,134.33,134.68,133.36,133.61,182594900,126.72,2011-05-20,0.9920150305
2011-05-23,131.98,132.72,131.59,132.06,168700000,125.25,2011-05-23,0.9883996212
2011-05-24,132.44,132.73,131.7,131.95,147199600,125.15,2011-05-24,0.9992015968
2011-05-25,132.39,132.94,131.38,132.39,151050100,125.56,2011-05-25,1.0032760687
2011-05-26,132.03,133.24,131.78,133,164850000,126.14,2011-05-26,1.0046193055
2011-05-27,133.37,133.87,132.96,133.51,120921900,126.63,2011-05-27,1.0038845727
2011-05-31,134.77,134.92,133.84,134.9,164731200,127.94,2011-05-31,1.0103450999
2011-06-01,134.51,134.92,131.76,131.87,233094300,125.07,2011-06-01,0.9775676098
2011-06-02,131.96,132.24,130.96,131.73,200466800,124.94,2011-06-02,0.9989605821
2011-06-03,130.15,131.42,130.08,130.42,234690200,123.7,2011-06-03,0.9900752361
2011-06-06,130.09,130.36,128.87,129.04,179951200,122.39,2011-06-06,0.9894098626
2011-06-07,129.7,130.07,128.85,128.96,161660500,122.31,2011-06-07,0.9993463518
2011-06-08,128.76,129.19,128.18,128.42,198696400,121.8,2011-06-08,0.9958302674
2011-06-09,128.77,129.93,128.46,129.4,160964400,122.73,2011-06-09,1.007635468
2011-06-10,128.85,128.93,127.26,127.6,238629400,121.02,2011-06-10,0.9860669763
2011-06-13,127.89,128.24,127.05,127.7,207599800,121.12,2011-06-13,1.0008263097
2011-06-14,128.87,129.77,128.82,129.32,160570400,122.65,2011-06-14,1.0126321004
2011-06-15,128.24,129.3,126.68,127.02,300958000,120.47,2011-06-15,0.9822258459
2011-06-16,127.06,127.97,126.32,127.3,308032800,120.74,2011-06-16,1.0022412219
2011-06-17,127.93,127.94,126.62,127.05,233284900,121.1,2011-06-17,1.0029816134
2011-06-20,126.62,127.97,126.58,127.7,159479000,121.72,2011-06-20,1.0051197358
2011-06-21,128.36,129.7,127.75,129.45,193157300,123.38,2011-06-21,1.0136378574
2011-06-22,129.05,129.81,128.59,128.67,176703000,122.64,2011-06-22,0.9940022694
2011-06-23,127.16,128.64,126.19,128.3,334286500,122.29,2011-06-23,0.9971461187
2011-06-24,128.27,128.37,126.62,126.81,226129300,120.87,2011-06-24,0.9883882574
2011-06-27,126.89,128.43,126.64,127.94,168904700,121.94,2011-06-27,1.0088524861
2011-06-28,128.45,129.63,128.27,129.61,165556300,123.54,2011-06-28,1.0131212072
2011-06-29,130.2,130.93,129.63,130.72,244295500,124.59,2011-06-29,1.0084992715
2011-06-30,131.14,132.18,130.71,131.97,223496600,125.79,2011-06-30,1.0096315916
2011-07-01,132.09,134.1,131.78,133.92,202385700,127.64,2011-07-01,1.0147070514
2011-07-05,133.78,134.08,133.39,133.81,165936000,127.54,2011-07-05,0.9992165465
2011-07-06,133.49,134.14,133.11,133.97,143331600,127.69,2011-07-06,1.0011761016
2011-07-07,135.16,135.7,134.88,135.36,170464200,129.02,2011-07-07,1.0104158509
2011-07-08,133.83,135.36,133.39,134.4,194171500,128.1,2011-07-08,0.9928693226
2011-07-11,132.75,133.18,131.66,131.97,195918600,125.79,2011-07-11,0.9819672131
2011-07-12,131.69,132.78,131.36,131.4,214675700,125.24,2011-07-12,0.9956276334
2011-07-13,132.09,133.22,131.52,131.84,204062600,125.66,2011-07-13,1.0033535612
2011-07-14,132.17,132.78,130.68,130.93,226111800,124.79,2011-07-14,0.9930765558
2011-07-15,131.66,131.87,130.77,131.69,220012800,125.52,2011-07-15,1.0058498277
2011-07-18,131.08,131.28,129.63,130.61,196872100,124.49,2011-07-18,0.9917941364
2011-07-19,131.34,132.89,131.31,132.73,166554900,126.51,2011-07-19,1.0162262029
2011-07-20,133.07,133.15,132.42,132.65,137145400,126.43,2011-07-20,0.9993676389
2011-07-21,133.4,134.82,132.67,134.49,245246300,128.19,2011-07-21,1.0139207467
2011-07-22,134.52,134.72,133.76,134.58,126019400,128.27,2011-07-22,1.0006240736
2011-07-25,133.3,134.49,133.16,133.83,136653800,127.56,2011-07-25,0.9944648008
2011-07-26,133.74,133.96,133.03,133.33,131278200,127.08,2011-07-26,0.9962370649
2011-07-27,132.59,132.63,130.43,130.6,249020100,124.48,2011-07-27,0.979540447
2011-07-28,130.6,131.77,130.01,130.22,207939900,124.12,2011-07-28,0.9971079692
2011-07-29,128.91,130.55,127.97,129.33,307038400,123.27,2011-07-29,0.9931517886
2011-08-01,130.84,130.96,127.53,128.78,325790900,122.75,2011-08-01,0.9957816176
2011-08-02,127.81,128.5,125.49,125.49,346653800,119.61,2011-08-02,0.9744195519
2011-08-03,125.66,126.31,123.53,126.17,370830800,120.26,2011-08-03,1.0054343282
2011-08-04,124.42,124.62,120.06,120.26,520721800,114.62,2011-08-04,0.9531016132
2011-08-05,121.76,122.07,116.86,120.08,655619200,114.45,2011-08-05,0.9985168382
2011-08-08,116.91,120.12,112.02,112.26,702263900,107,2011-08-08,0.9349060725
2011-08-09,114.07,117.64,110.27,117.48,717828700,111.98,2011-08-09,1.0465420561
2011-08-10,115.26,116.28,111.95,112.29,662607400,107.03,2011-08-10,0.9557956778
2011-08-11,113.26,118.92,112.32,117.33,487979700,111.83,2011-08-11,1.0448472391
2011-08-12,118.4,119.21,117.28,118.12,313731600,112.59,2011-08-12,1.0067960297
2011-08-15,119.19,120.74,119,120.62,258810600,114.97,2011-08-15,1.0211386446
2011-08-16,119.47,120.69,118.31,119.59,294095200,113.99,2011-08-16,0.9914760372
2011-08-17,120.25,121.2,118.72,119.67,238201100,114.06,2011-08-17,1.000614089
2011-08-18,116.5,119.71,113.39,114.51,512956300,109.14,2011-08-18,0.956864808
2011-08-19,112.96,115.88,112.5,112.64,428281300,107.36,2011-08-19,0.9836906725
2011-08-22,115.17,115.23,112.41,112.73,275090600,107.45,2011-08-22,1.000838301
2011-08-23,113.15,116.57,112.58,116.44,331136600,110.98,2011-08-23,1.0328524895
2011-08-24,116.19,118.24,115.92,118.08,246869700,112.55,2011-08-24,1.0141466931
2011-08-25,118.73,119.4,115.87,116.28,312365400,110.83,2011-08-25,0.9847179032
2011-08-26,115.69,118.51,113.85,117.97,314495900,112.44,2011-08-26,1.0145267527
2011-08-29,119.56,121.43,118.06,121.36,190977200,115.67,2011-08-29,1.0287264319
2011-08-30,120.83,122.43,119.26,121.68,241315700,115.98,2011-08-30,1.002680038
2011-08-31,122.46,123.51,121.3,122.22,301828400,116.49,2011-08-31,1.0043973099
2011-09-01,122.29,123.4,120.78,120.94,254585900,115.27,2011-09-01,0.989526998
2011-09-02,118.42,120.87,117.43,117.85,255517200,112.33,2011-09-02,0.9744946647
2011-09-06,114.39,117.16,114.38,116.99,285130500,111.51,2011-09-06,0.9927000801
2011-09-07,118.76,120.34,118.36,120.29,209803200,114.65,2011-09-07,1.0281589095
2011-09-08,119.57,120.94,118.77,119.04,250568200,113.46,2011-09-08,0.9896205844
2011-09-09,117.68,119.06,115.28,115.92,380195100,110.49,2011-09-09,0.9738233739
2011-09-12,114.47,116.76,114.05,116.67,305793500,111.2,2011-09-12,1.0064259209
2011-09-13,117.05,118.18,116.22,117.74,272514700,112.22,2011-09-13,1.0091726619
2011-09-14,118.34,120.8,116.72,119.37,319389500,113.78,2011-09-14,1.0139012654
2011-09-15,120.65,121.47,119.4,121.43,326777200,115.74,2011-09-15,1.0172262261
2011-09-16,121.29,121.97,120.32,121.52,284528300,116.42,2011-09-16,1.0058752376
2011-09-19,119.53,120.93,118.72,120.31,241517000,115.27,2011-09-19,0.9901219722
2011-09-20,120.82,121.99,120.01,120.17,218932200,115.13,2011-09-20,0.9987854602
2011-09-21,120.23,120.6,116.44,116.63,316251300,111.74,2011-09-21,0.9705550248
2011-09-22,113.25,114.21,111.3,112.86,513911300,108.13,2011-09-22,0.9676928584
2011-09-23,112.11,114.16,112.02,113.54,307242500,108.78,2011-09-23,1.0060112827
2011-09-26,114.61,116.4,112.98,116.24,260673700,111.37,2011-09-26,1.0238095238
2011-09-27,118.53,119.56,116.84,117.54,311753900,112.61,2011-09-27,1.0111340576
2011-09-28,117.78,118.49,114.97,115.14,286696800,110.31,2011-09-28,0.9795755262
2011-09-29,117.05,117.63,113.93,116.05,298108900,111.18,2011-09-29,1.0078868643
2011-09-30,114.45,115.45,113.07,113.15,288392300,108.41,2011-09-30,0.975085447
2011-10-03,112.49,113.95,109.81,109.93,365136800,105.32,2011-10-03,0.9714970944
2011-10-04,108.35,112.58,107.43,112.34,459177500,107.63,2011-10-04,1.0219331561
2011-10-05,112.62,114.72,111.58,114.42,284108000,109.62,2011-10-05,1.0184892688
2011-10-06,114.36,116.66,113.51,116.49,257800800,111.61,2011-10-06,1.0181536216
2011-10-07,117.17,117.25,115.06,115.71,312657900,110.86,2011-10-07,0.993280172
2011-10-10,117.68,119.63,117.67,119.58,230666300,114.57,2011-10-10,1.0334656323
2011-10-11,118.87,120.04,118.75,119.7,209088000,114.68,2011-10-11,1.0009601117
2011-10-12,120.6,122.14,120.33,120.75,281544900,115.69,2011-10-12,1.0088071155
2011-10-13,120.04,120.87,119.12,120.51,212159600,115.46,2011-10-13,0.9980119284
2011-10-14,121.91,122.6,121.23,122.57,211397600,117.43,2011-10-14,1.017062186
2011-10-17,121.99,122.55,119.93,120.23,202311600,115.19,2011-10-17,0.9809248063
2011-10-18,120.14,123.5,119.2,122.58,318857900,117.44,2011-10-18,1.0195329456
2011-10-19,122.38,123.08,120.71,121.13,226601300,116.05,2011-10-19,0.9881641689
2011-10-20,121.43,122.1,119.82,121.66,262075600,116.56,2011-10-20,1.0043946575
2011-10-21,123.09,124.12,122.72,123.97,278999400,118.77,2011-10-21,1.0189601922
2011-10-24,124.17,125.8,124.06,125.49,203215600,120.23,2011-10-24,1.0122926665
2011-10-25,124.89,124.95,122.78,123.05,268596800,117.89,2011-10-25,0.9805373035
2011-10-26,124.35,124.77,122.21,124.3,289053800,119.09,2011-10-26,1.0101789804
2011-10-27,127.63,129.42,126.61,128.63,393220200,123.24,2011-10-27,1.0348475943
2011-10-28,128,128.85,127.8,128.6,225906500,123.21,2011-10-28,0.9997565725
2011-10-31,127.16,128.62,125.32,125.5,228146700,120.24,2011-10-31,0.9758948137
2011-11-01,122.03,123.51,121.52,122,416565800,116.88,2011-11-01,0.9720558882
2011-11-02,123.83,124.4,122.79,123.99,245529400,118.79,2011-11-02,1.0163415469
2011-11-03,125.27,126.5,123.6,126.25,291174800,120.96,2011-11-03,1.0182675309
2011-11-04,125.23,125.7,124.01,125.48,249401600,120.22,2011-11-04,0.9938822751
2011-11-07,125.39,126.39,124.2,126.26,196617200,120.97,2011-11-07,1.0062385626
2011-11-08,126.92,128.02,125.71,127.88,224426300,122.52,2011-11-08,1.0128130942
2011-11-09,124.89,125.8,122.86,123.16,337982000,118,2011-11-09,0.963108064
2011-11-10,124.79,124.94,123.02,124.32,231866500,119.11,2011-11-10,1.0094067797
2011-11-11,125.83,126.99,125.79,126.66,189924400,121.35,2011-11-11,1.0188061456
2011-11-14,126.19,127.45,124.92,125.46,159258300,120.2,2011-11-14,0.9905232798
2011-11-15,125.17,126.75,124.72,126.08,184709400,120.79,2011-11-15,1.0049084859
2011-11-16,124.81,126.34,123.9,124.08,235782500,118.88,2011-11-16,0.9841874327
2011-11-17,123.85,124.16,121.23,122.11,331219600,116.99,2011-11-17,0.9841016151
2011-11-18,122.5,122.75,121.47,121.98,215580400,116.87,2011-11-18,0.9989742713
2011-11-21,120.2,120.35,118.65,119.66,229611600,114.64,2011-11-21,0.9809189698
2011-11-22,119.4,120.1,118.52,119.19,216494900,114.19,2011-11-22,0.9960746685
2011-11-23,118.07,119.19,116.56,116.56,224329100,111.67,2011-11-23,0.9779315176
2011-11-25,116.38,117.7,116.2,116.34,99557000,111.46,2011-11-25,0.9981194591
2011-11-28,119.54,120.18,118.82,119.71,210686000,114.69,2011-11-28,1.0289790059
2011-11-29,120.05,121,119.61,120.05,199241500,115.02,2011-11-29,1.0028773215
2011-11-30,123.49,125.22,120,124.99,324439500,119.75,2011-11-30,1.0411232829
2011-12-01,124.85,125.64,124.43,124.97,176954800,119.73,2011-12-01,0.9998329854
2011-12-02,126.12,126.5,124.78,124.86,221109700,119.62,2011-12-02,0.9990812662
2011-12-05,126.84,127.18,125.44,126.22,225263900,120.93,2011-12-05,1.0109513459
2011-12-06,126.21,127.11,125.76,126.26,178842100,120.97,2011-12-06,1.0003307699
2011-12-07,125.84,127.26,124.97,126.73,237802500,121.42,2011-12-07,1.0037199306
2011-12-08,125.9,126.18,123.65,123.95,240862800,118.75,2011-12-08,0.9780102125
2011-12-09,124.51,126.37,124.4,126.05,209111400,120.77,2011-12-09,1.0170105263
2011-12-12,124.95,124.97,123.16,124.21,215826100,119,2011-12-12,0.9853440424
2011-12-13,124.86,125.57,122.45,123.05,245159800,117.89,2011-12-13,0.9906722689
2011-12-14,122.56,123.03,121.47,121.74,238618800,116.64,2011-12-14,0.9893968954
2011-12-15,123.03,123.2,121.99,122.18,199109200,117.06,2011-12-15,1.003600823
2011-12-16,122.23,122.95,121.3,121.59,220481400,117.23,2011-12-16,1.0014522467
2011-12-19,122.06,122.32,120.03,120.29,183903000,115.98,2011-12-19,0.9893372004
2011-12-20,122.18,124.14,120.37,123.93,225418100,119.49,2011-12-20,1.0302638386
2011-12-21,123.93,124.36,122.75,124.17,194230900,119.72,2011-12-21,1.0019248473
2011-12-22,124.63,125.4,124.23,125.27,119465400,120.78,2011-12-22,1.0088539926
2011-12-23,125.67,126.43,125.41,126.39,92187200,121.86,2011-12-23,1.0089418778
2011-12-27,126.17,126.82,126.06,126.49,86075700,121.96,2011-12-27,1.0008206138
2011-12-28,126.51,126.53,124.73,124.83,119107100,120.35,2011-12-28,0.9867989505
2011-12-29,125.24,126.25,124.86,126.12,123507200,121.6,2011-12-29,1.0103863731
2011-12-30,126.02,126.33,125.5,125.5,95599000,121,2011-12-30,0.9950657895
2012-01-03,127.76,128.38,127.43,127.5,193697900,122.93,2012-01-03,1.0159504132
2012-01-04,127.2,127.81,126.71,127.7,127186500,123.12,2012-01-04,1.0015455951
2012-01-05,127.01,128.23,126.43,128.04,173895000,123.45,2012-01-05,1.0026803119
2012-01-06,128.2,128.22,127.29,127.71,148050000,123.13,2012-01-06,0.9974078574
2012-01-09,128,128.18,127.41,128.02,99530200,123.43,2012-01-09,1.0024364493
2012-01-10,129.39,129.65,128.95,129.13,115282000,124.5,2012-01-10,1.0086688811
2012-01-11,128.73,129.37,128.52,129.2,111540700,124.57,2012-01-11,1.000562249
2012-01-12,129.57,129.7,128.54,129.51,118983700,124.87,2012-01-12,1.0024082845
2012-01-13,128.64,129.05,127.72,128.84,179836200,124.22,2012-01-13,0.9947945864
2012-01-17,130.08,130.32,128.9,129.34,132209200,124.7,2012-01-17,1.0038641121
2012-01-18,129.31,130.84,129.08,130.77,163395200,126.08,2012-01-18,1.0110665597
2012-01-19,131.22,131.57,130.8,131.46,126328900,126.75,2012-01-19,1.0053140863
2012-01-20,131.24,131.95,130.92,131.95,138230200,127.22,2012-01-20,1.0037080868
2012-01-23,131.51,132.25,130.98,131.61,129295800,126.89,2012-01-23,0.9974060682
2012-01-24,130.8,131.5,130.6,131.46,103083300,126.75,2012-01-24,0.9988966822
2012-01-25,131.26,132.87,130.75,132.56,198613200,127.81,2012-01-25,1.0083629191
2012-01-26,133.15,133.4,131.36,131.88,184880500,127.15,2012-01-26,0.9948360848
2012-01-27,131.24,132.05,131.15,131.82,135259100,127.09,2012-01-27,0.9995281164
2012-01-30,130.51,131.44,130.06,131.37,147311800,126.66,2012-01-30,0.9966165709
2012-01-31,132.02,132.18,130.68,131.32,157212000,126.61,2012-01-31,0.9996052424
2012-02-01,132.29,133.14,132.13,132.47,166234500,127.72,2012-02-01,1.00876708
2012-02-02,132.73,133.02,132.21,132.68,113090400,127.92,2012-02-02,1.0015659255
2012-02-03,134,134.62,133.77,134.54,160598500,129.72,2012-02-03,1.0140712946
2012-02-06,133.98,134.51,133.83,134.45,107694500,129.63,2012-02-06,0.999306198
2012-02-07,134.17,135.02,133.64,134.79,135528100,129.96,2012-02-07,1.002545707
2012-02-08,134.86,135.22,134.31,135.19,139361400,130.34,2012-02-08,1.0029239766
2012-02-09,135.41,135.59,134.56,135.36,148602900,130.51,2012-02-09,1.0013042811
2012-02-10,134.16,134.47,133.84,134.36,167907500,129.54,2012-02-10,0.9925676193
2012-02-13,135.32,135.52,134.74,135.36,115841900,130.51,2012-02-13,1.0074880346
2012-02-14,135,135.27,134.25,135.19,165329500,130.34,2012-02-14,0.9986974178
2012-02-15,135.63,135.83,134.29,134.56,195195100,129.74,2012-02-15,0.9953966549
2012-02-16,134.57,136.17,134.33,136.05,186567800,131.17,2012-02-16,1.0110220441
2012-02-17,136.52,136.63,135.96,136.41,129869400,131.52,2012-02-17,1.0026682931
2012-02-21,136.73,137.05,136.05,136.47,134042300,131.58,2012-02-21,1.0004562044
2012-02-22,136.26,136.55,135.79,136.03,124455300,131.15,2012-02-22,0.9967320261
2012-02-23,135.96,136.73,135.5,136.63,137704300,131.73,2012-02-23,1.0044224171
2012-02-24,136.93,137.2,136.63,136.93,105539100,132.02,2012-02-24,1.0022014727
2012-02-27,136.02,137.53,135.8,137.16,145728900,132.24,2012-02-27,1.0016664142
2012-02-28,137.2,137.72,136.93,137.56,129355900,132.63,2012-02-28,1.0029491833
2012-02-29,137.76,138.19,136.54,137.02,185934700,132.11,2012-02-29,0.9960793184
2012-03-01,137.31,137.99,136.93,137.73,145023500,132.79,2012-03-01,1.0051472258
2012-03-02,137.64,137.82,137,137.31,120638300,132.39,2012-03-02,0.996987725
2012-03-05,137.1,137.2,136.28,136.75,140765000,131.85,2012-03-05,0.9959211421
2012-03-06,135.35,135.43,134.36,134.75,202129900,129.92,2012-03-06,0.985362154
2012-03-07,135.06,135.91,134.93,135.69,143692200,130.83,2012-03-07,1.0070043103
2012-03-08,136.52,137.32,136.24,137.04,116968900,132.13,2012-03-08,1.0099365589
2012-03-09,137.3,137.93,137.13,137.57,122836800,132.64,2012-03-09,1.003859835
2012-03-12,137.55,137.76,137.09,137.58,104003500,132.65,2012-03-12,1.000075392
